id,username,created_at,lng,lat,text
1518983044723585027,KateOnKamera,Tue Apr 26 15:59:13 +0000 2022,-95.44648649999999,29.838495,My company was just acquired by a bigger company so we got a bonus for it AND tax return this week…Might fuck around and go to nobu
1518983046069850113,laristhehuman,Tue Apr 26 15:59:14 +0000 2022,-115.223125,36.232915,Just keep your fingers crossed and get them locks of yo soul  https://t.co/TaANa8SByy
1518983047089119233,cash_mckenzie,Tue Apr 26 15:59:14 +0000 2022,-73.8494415,40.8503475,@meowri @idiotpeach @JennaLynnMeowri I do! I'd love to. ❤❤❤... ❤💓💗💕💖💞
1518983047085010944,eddie_tori,Tue Apr 26 15:59:14 +0000 2022,-91.0907995,30.4591,"@thecolorofkay @_meganmariiee_ And when we have tests, If your full upper half isn't shown she will lower your test… https://t.co/P9bksu5Sih"
1518983047361835008,TACOTHETOWNKC,Tue Apr 26 15:59:14 +0000 2022,-94.6750935,38.931549000000004,WHO YA GOT?! This week we pit Jose Peppers @josepeppers against Mi Ranchito @miranchitokc_ in an epic TACO CHAIN TH… https://t.co/vwEcWXHzjx
1518983048699785218,ash_caruso,Tue Apr 26 15:59:14 +0000 2022,-80.13296249999999,25.816965500000002,"Today is INSANE. After years of trying to get signed to a big agency and failing, I’m finally doing it 😭"
1518983048620093443,DianaCialino,Tue Apr 26 15:59:14 +0000 2022,-74.308985,40.1604875,You have no ideas about how to deal with migration. You only have nasty smears about Biden. Maybe you prefer babies… https://t.co/infjwb6iJh
1518983049844645891,tastyteese,Tue Apr 26 15:59:15 +0000 2022,-117.8874385,33.739992,I can’t stand a fake bitch or a nigga. Say it with your chest or get tf on
1518983050377543688,WWNLennyLeonard,Tue Apr 26 15:59:15 +0000 2022,-82.69405950000001,28.013468500000002,@nickmovesatx @RichCimini @JNay_LSS The last WR to get traded for two #1’s was Keyshawn Johnson in 2000…
1518983050700414976,JeevanSukhi,Tue Apr 26 15:59:15 +0000 2022,-86.611411,34.7060265,@Pradeep35045197 The time we jointly share spaceEnrich your followers as everyone wants moreजय जय श्रीराम हर ह… https://t.co/cOjjvft9A0
